695,JA,L33K,FG18,2019-01-31,07:06:45,2019-09-06,01:09:25
696,JA,BNJ5,BNJ5,2019-09-01,19:01:00,2019-03-07,16:05:09
697,BA,BNJ5,PRKT,2019-12-29,22:02:43,2019-01-02,14:02:20
698,JA,FG18,BNJ5,2019-11-11,17:11:13,2019-10-31,09:01:09
699,JA,BNJ5,FG18,2019-04-26,16:08:24,2019-10-08,10:10:57
700,AAR,AM10,PRKT,2019-05-26,09:07:33,2019-03-24,23:01:39
701,AAR,L33K,AM10,2019-09-27,16:02:40,2019-11-14,00:01:36
702,AA,BNJ5,FG18,2019-01-21,10:10:06,2019-12-28,22:06:08
703,AAR,PRKT,L33K,2019-07-21,06:06:41,2019-09-27,07:04:05
704,AA,L33K,L33K,2019-01-30,12:10:19,2019-03-28,11:01:02
705,EA,L33K,FG18,2019-09-30,22:10:59,2019-11-11,21:07:16
706,AAR,FG18,PRKT,2019-02-02,12:02:06,2019-10-26,07:11:37
707,AAR,AM10,BNJ5,2019-10-09,12:06:33,2019-06-11,06:11:36
708,BA,L33K,PRKT,2019-02-19,12:03:46,2019-07-29,12:07:06
709,AA,AM10,FG18,2019-11-03,01:12:06,2019-07-15,07:05:36
710,AAR,PRKT,L33K,2019-07-04,03:06:28,2019-12-26,13:05:35
711,EA,FG18,FG18,2019-06-04,05:08:55,2019-08-20,08:02:38
712,AA,AM10,BNJ5,2019-10-24,00:06:29,2019-10-25,22:10:52
713,JA,L33K,FG18,2019-10-02,00:06:40,2019-12-23,08:08:08
714,BA,BNJ5,BNJ5,2019-10-18,02:01:30,2019-08-18,01:09:55
715,EA,PRKT,PRKT,2019-02-16,09:04:17,2019-03-16,05:09:38
716,EA,PRKT,FG18,2019-12-12,17:10:25,2019-03-06,18:08:59
717,AAR,FG18,BNJ5,2019-07-26,04:09:56,2019-11-03,03:12:37
718,EA,BNJ5,FG18,2019-08-07,03:09:38,2019-06-19,17:02:00
719,AAR,FG18,PRKT,2019-12-24,05:08:28,2019-04-28,09:11:15
720,BA,FG18,L33K,2019-06-12,13:10:44,2019-08-15,15:10:40
721,EA,BNJ5,AM10,2019-04-28,16:05:46,2019-01-29,16:12:40
722,AA,FG18,AM10,2019-10-10,17:02:22,2019-02-16,23:12:47
723,AA,PRKT,BNJ5,2019-11-08,10:08:00,2019-01-12,20:11:04
724,BA,L33K,FG18,2019-11-04,01:12:43,2019-07-22,04:12:59
725,JA,BNJ5,FG18,2019-12-16,02:10:00,2019-05-11,05:03:43
726,AA,PRKT,AM10,2019-02-07,03:03:36,2019-03-05,09:01:31
727,EA,PRKT,PRKT,2019-03-14,09:11:32,2019-07-01,00:12:45
728,AAR,L33K,BNJ5,2019-06-25,06:09:52,2019-01-17,16:12:07
729,JA,FG18,FG18,2019-10-13,19:01:58,2019-05-16,02:05:05
730,BA,FG18,L33K,2019-11-12,06:06:42,2019-04-16,17:09:22
731,AA,BNJ5,BNJ5,2019-12-25,16:05:27,2019-08-28,02:04:15
732,JA,L33K,L33K,2019-07-29,19:08:23,2019-05-07,01:02:06
733,AAR,AM10,PRKT,2019-05-14,17:09:55,2019-11-13,10:11:20
734,EA,PRKT,FG18,2019-08-03,05:06:31,2019-05-08,06:02:33
735,AA,PRKT,AM10,2019-07-29,00:10:22,2019-05-25,00:07:50
736,EA,PRKT,FG18,2019-04-22,03:08:28,2019-05-21,11:05:08
737,BA,L33K,PRKT,2019-03-29,02:12:06,2019-07-17,08:01:40
738,JA,BNJ5,AM10,2019-04-01,20:07:58,2019-12-24,20:07:11
739,EA,FG18,AM10,2019-01-29,01:10:01,2019-03-27,13:07:32
740,BA,BNJ5,L33K,2019-11-24,05:01:05,2019-01-19,15:10:34
741,EA,FG18,L33K,2019-08-27,05:09:14,2019-04-10,11:09:18
742,AA,FG18,FG18,2019-05-22,13:08:22,2019-03-04,10:09:55
743,AA,PRKT,PRKT,2019-12-16,02:05:03,2019-03-11,04:05:43
744,JA,PRKT,AM10,2019-09-02,00:03:21,2019-04-20,12:11:12
745,JA,BNJ5,FG18,2019-01-15,22:02:03,2019-10-23,08:11:30
746,JA,L33K,L33K,2019-10-10,16:09:11,2019-11-15,14:09:07
747,AAR,FG18,PRKT,2019-09-30,04:02:23,2019-11-05,22:11:27
748,JA,BNJ5,PRKT,2019-12-26,00:08:32,2019-11-16,18:02:34
749,EA,FG18,AM10,2019-09-05,11:01:30,2019-06-19,07:09:34
750,BA,FG18,L33K,2019-02-03,23:12:31,2019-01-07,13:09:45
751,BA,PRKT,FG18,2019-02-10,21:02:06,2019-05-21,09:04:25
752,EA,PRKT,L33K,2019-07-31,16:06:03,2019-12-06,16:01:46
753,EA,L33K,BNJ5,2019-03-16,01:03:06,2019-09-05,20:02:04
754,EA,L33K,AM10,2019-11-01,21:04:09,2019-11-27,08:12:01
755,JA,BNJ5,FG18,2019-10-05,19:04:51,2019-02-03,19:01:23
756,BA,FG18,L33K,2019-03-22,05:09:10,2019-12-21,21:06:48
757,EA,AM10,AM10,2019-07-25,17:07:14,2019-03-30,10:03:28
758,AA,L33K,FG18,2019-02-06,06:08:10,2019-02-18,09:08:04
759,JA,FG18,BNJ5,2019-01-05,10:10:07,2019-01-01,16:10:29
760,AAR,L33K,FG18,2019-10-11,01:09:04,2019-05-18,00:02:45
761,JA,L33K,AM10,2019-05-17,05:10:58,2019-06-01,22:06:51
762,BA,FG18,FG18,2019-09-05,02:11:29,2019-03-25,00:07:47
763,EA,BNJ5,BNJ5,2019-03-18,21:08:13,2019-08-14,17:02:41
764,JA,PRKT,PRKT,2019-11-21,20:09:47,2019-08-24,21:09:26
765,EA,FG18,AM10,2019-10-01,13:05:45,2019-11-19,13:08:36
766,AAR,AM10,PRKT,2019-12-09,16:05:26,2019-08-16,06:01:27
767,AA,FG18,FG18,2019-11-26,02:10:05,2019-06-16,18:11:08
768,BA,PRKT,BNJ5,2019-03-25,14:07:26,2019-10-03,16:02:50
769,EA,BNJ5,BNJ5,2019-09-08,21:07:53,2019-09-22,01:08:47
770,AAR,PRKT,FG18,2019-05-26,15:05:15,2019-10-28,10:03:13
771,JA,AM10,PRKT,2019-01-17,15:02:40,2019-05-22,16:12:45
772,AAR,FG18,L33K,2019-02-20,14:10:48,2019-09-29,21:01:04
773,AA,PRKT,BNJ5,2019-07-07,15:02:02,2019-08-16,17:04:20
774,BA,FG18,AM10,2019-08-31,16:02:26,2019-08-18,05:07:54
775,JA,L33K,PRKT,2019-08-08,11:05:39,2019-05-09,00:03:24
776,AAR,L33K,AM10,2019-05-13,05:05:42,2019-05-26,16:01:29
777,EA,BNJ5,L33K,2019-09-22,17:09:15,2019-01-20,06:10:05
778,AAR,AM10,PRKT,2019-04-13,08:07:15,2019-06-26,12:03:36
779,AAR,PRKT,PRKT,2019-12-25,10:01:13,2019-08-03,10:01:49
780,BA,L33K,L33K,2019-11-15,13:08:06,2019-04-22,02:11:06
781,JA,BNJ5,L33K,2019-08-15,00:11:15,2019-03-26,09:08:37
782,AA,FG18,BNJ5,2019-05-01,21:07:29,2019-08-10,04:04:39
783,EA,L33K,BNJ5,2019-05-08,11:05:55,2019-03-31,18:12:34
784,AA,L33K,FG18,2019-01-14,17:03:43,2019-09-29,12:08:11
785,BA,L33K,AM10,2019-05-03,08:06:42,2019-12-12,05:08:07
786,JA,PRKT,BNJ5,2019-11-02,03:05:58,2019-10-14,09:10:22
787,EA,AM10,PRKT,2019-01-06,04:11:02,2019-03-03,04:09:01
788,AAR,L33K,PRKT,2019-05-27,02:03:58,2019-04-20,18:01:39
789,JA,FG18,PRKT,2019-11-13,09:03:01,2019-05-25,22:09:43
790,AA,L33K,FG18,2019-04-25,22:04:48,2019-04-27,10:12:52
791,AAR,PRKT,AM10,2019-11-30,03:09:00,2019-09-05,08:06:19
792,EA,PRKT,BNJ5,2019-10-28,21:05:36,2019-05-31,14:05:49
793,EA,PRKT,BNJ5,2019-12-22,06:03:08,2019-05-12,05:09:52
794,AA,BNJ5,AM10,2019-01-27,13:11:57,2019-05-22,18:12:29
795,AAR,BNJ5,PRKT,2019-02-22,17:12:47,2019-07-23,09:05:04
796,JA,AM10,FG18,2019-06-15,09:05:02,2019-10-01,21:08:16
797,EA,FG18,L33K,2019-06-15,02:05:08,2019-03-02,13:01:32
798,AAR,PRKT,AM10,2019-07-12,21:05:40,2019-11-23,09:10:09
799,AA,AM10,AM10,2019-01-22,14:02:38,2019-12-29,00:10:31
800,BA,PRKT,PRKT,2019-11-14,12:07:41,2019-01-05,02:04:39
801,JA,FG18,AM10,2019-06-29,14:09:48,2019-05-06,10:12:36
802,AA,PRKT,L33K,2019-08-18,15:07:37,2019-03-21,15:05:51
803,JA,AM10,AM10,2019-09-23,19:06:44,2019-09-06,22:11:56
804,AA,L33K,L33K,2019-09-30,04:10:08,2019-07-11,00:03:54
805,AA,FG18,AM10,2019-03-03,12:08:17,2019-06-23,15:12:42
806,AAR,PRKT,L33K,2019-07-26,16:01:23,2019-07-03,07:03:03
807,EA,PRKT,FG18,2019-03-29,03:01:18,2019-06-05,22:01:38
808,JA,PRKT,PRKT,2019-06-05,15:04:24,2019-01-31,05:10:17
809,BA,PRKT,PRKT,2019-09-29,02:03:53,2019-05-31,15:01:53
810,AA,FG18,BNJ5,2019-02-28,03:01:54,2019-06-05,18:07:42
811,BA,L33K,PRKT,2019-02-26,05:12:38,2019-12-17,12:08:14
812,AA,AM10,L33K,2019-02-25,23:04:42,2019-10-01,21:03:03
813,EA,PRKT,FG18,2019-10-13,20:06:39,2019-07-18,01:08:34
814,AA,BNJ5,BNJ5,2019-02-07,10:12:56,2019-07-21,07:12:18
815,BA,AM10,BNJ5,2019-03-08,10:04:36,2019-12-22,17:09:14
816,BA,FG18,FG18,2019-12-10,02:11:46,2019-08-23,19:06:32
817,JA,FG18,PRKT,2019-09-09,17:05:05,2019-02-05,08:04:35
818,JA,BNJ5,BNJ5,2019-02-09,17:03:36,2019-08-23,16:01:29
819,BA,AM10,L33K,2019-09-11,13:01:16,2019-03-27,10:06:29
820,JA,PRKT,AM10,2019-08-01,06:08:05,2019-07-13,21:12:34
821,EA,FG18,FG18,2019-12-23,16:06:13,2019-09-05,15:02:30
822,EA,BNJ5,PRKT,2019-04-28,03:09:36,2019-07-28,05:09:36
823,EA,BNJ5,BNJ5,2019-09-12,11:07:16,2019-09-01,20:11:29
824,EA,PRKT,PRKT,2019-10-19,02:08:27,2019-07-22,05:02:05
825,BA,BNJ5,FG18,2019-05-02,09:09:21,2019-06-23,09:04:54
826,JA,FG18,AM10,2019-06-14,05:01:48,2019-03-29,01:06:44
827,AAR,L33K,AM10,2019-12-03,12:02:51,2019-05-29,14:09:38
828,EA,AM10,AM10,2019-05-03,05:04:13,2019-01-20,23:11:45
829,AAR,PRKT,BNJ5,2019-05-30,19:11:58,2019-11-28,15:03:34
830,EA,BNJ5,L33K,2019-10-19,00:03:13,2019-02-25,11:05:42
831,JA,FG18,FG18,2019-07-25,04:07:51,2019-11-13,16:08:53
832,AAR,FG18,PRKT,2019-09-23,05:02:04,2019-03-30,10:03:10
833,AA,BNJ5,L33K,2019-01-23,01:12:58,2019-08-22,22:11:46
834,EA,BNJ5,FG18,2019-07-18,10:10:03,2019-09-06,21:06:26
835,JA,L33K,L33K,2019-02-13,07:11:30,2019-03-07,02:02:30
836,JA,BNJ5,PRKT,2019-03-26,06:06:14,2019-11-18,21:12:55
837,AA,AM10,L33K,2019-07-21,13:02:55,2019-09-15,14:02:43
838,BA,BNJ5,PRKT,2019-05-05,05:10:54,2019-02-06,21:04:56
839,AAR,BNJ5,BNJ5,2019-06-29,19:11:49,2019-07-16,14:06:15
840,EA,BNJ5,L33K,2019-07-12,17:08:43,2019-03-30,00:11:30
841,AA,FG18,PRKT,2019-03-07,16:09:18,2019-07-29,14:07:40
842,EA,BNJ5,BNJ5,2019-08-17,18:06:06,2019-06-13,19:09:48
843,AA,AM10,AM10,2019-05-24,22:09:25,2019-03-06,11:08:51
844,AAR,BNJ5,AM10,2019-04-29,06:12:28,2019-08-07,22:09:36
845,BA,PRKT,PRKT,2019-02-14,06:12:28,2019-04-03,08:08:30
846,JA,BNJ5,PRKT,2019-04-25,10:12:01,2019-04-04,12:09:37
847,JA,L33K,PRKT,2019-05-20,05:07:01,2019-10-04,06:04:00
848,EA,PRKT,FG18,2019-04-12,10:11:32,2019-10-31,01:10:54
849,AAR,L33K,PRKT,2019-06-06,09:09:02,2019-03-08,10:02:40
850,BA,AM10,L33K,2019-08-02,07:05:30,2019-08-28,02:09:20
851,AA,FG18,FG18,2019-07-18,10:02:40,2019-04-23,12:09:12
852,BA,PRKT,BNJ5,2019-06-27,03:01:03,2019-03-26,11:09:52
853,EA,AM10,FG18,2019-05-30,08:06:21,2019-06-30,13:07:59
854,AAR,FG18,PRKT,2019-11-06,09:02:22,2019-02-23,00:04:47
855,AAR,FG18,PRKT,2019-06-17,21:04:57,2019-10-08,04:06:07
856,BA,BNJ5,AM10,2019-07-17,21:10:59,2019-05-22,22:08:39
857,AA,BNJ5,FG18,2019-07-14,23:12:33,2019-12-06,14:06:22
858,JA,BNJ5,BNJ5,2019-10-17,19:01:11,2019-09-15,01:04:16
859,EA,AM10,BNJ5,2019-08-13,03:12:18,2019-07-08,23:01:13
860,AA,PRKT,L33K,2019-06-14,06:02:12,2019-03-13,17:08:08
861,AAR,AM10,BNJ5,2019-12-08,08:06:59,2019-01-29,10:04:14
862,EA,PRKT,BNJ5,2019-11-17,16:09:02,2019-08-04,12:09:43
863,JA,PRKT,PRKT,2019-05-31,10:06:25,2019-01-19,21:05:53
864,AA,PRKT,AM10,2019-04-27,01:09:50,2019-08-03,09:05:18
865,BA,PRKT,PRKT,2019-08-23,00:04:11,2019-07-10,17:06:43
866,BA,BNJ5,PRKT,2019-11-01,08:01:40,2019-02-06,07:03:27
867,EA,AM10,L33K,2019-12-04,09:06:23,2019-04-16,17:04:21
868,EA,FG18,BNJ5,2019-11-28,12:09:36,2019-05-16,12:09:29
869,JA,FG18,PRKT,2019-08-04,21:11:09,2019-10-14,18:07:21
870,AAR,FG18,L33K,2019-11-09,13:12:57,2019-03-06,15:11:28
871,AA,FG18,BNJ5,2019-11-20,03:12:50,2019-02-26,22:08:03
872,AA,PRKT,BNJ5,2019-01-19,21:05:35,2019-12-26,20:10:33
873,AAR,BNJ5,FG18,2019-08-14,18:11:51,2019-11-14,08:02:00
874,AAR,L33K,L33K,2019-09-21,07:05:23,2019-01-10,12:01:39
875,BA,L33K,PRKT,2019-02-09,01:01:34,2019-03-18,11:05:32
876,AA,L33K,AM10,2019-06-24,15:01:15,2019-07-22,20:06:33
877,EA,FG18,PRKT,2019-07-16,06:03:51,2019-06-18,08:01:04
878,EA,FG18,FG18,2019-03-10,02:03:06,2019-07-29,18:07:07
879,AAR,PRKT,PRKT,2019-12-01,06:11:11,2019-06-14,14:01:05
880,BA,FG18,L33K,2019-03-28,14:02:07,2019-06-12,03:03:33
881,AAR,AM10,BNJ5,2019-06-05,12:12:14,2019-11-27,10:08:07
882,BA,AM10,BNJ5,2019-10-21,23:04:23,2019-02-26,04:08:52
883,EA,L33K,L33K,2019-09-12,20:01:18,2019-07-01,01:06:48
884,EA,BNJ5,BNJ5,2019-08-24,22:06:10,2019-11-06,06:01:16
885,EA,PRKT,L33K,2019-08-07,17:04:09,2019-09-05,19:02:31
886,BA,BNJ5,FG18,2019-05-02,13:06:21,2019-03-29,00:08:16
887,AAR,PRKT,FG18,2019-09-22,10:12:22,2019-12-24,07:06:41
888,AAR,BNJ5,AM10,2019-10-29,16:08:38,2019-07-14,19:04:17
889,BA,AM10,FG18,2019-03-14,12:04:11,2019-01-27,05:02:56
890,JA,AM10,L33K,2019-07-05,12:12:58,2019-03-04,05:12:17
891,BA,PRKT,L33K,2019-09-17,10:08:11,2019-06-04,08:05:48
892,EA,L33K,FG18,2019-03-27,10:10:03,2019-12-05,13:09:29
893,BA,L33K,FG18,2019-12-08,05:06:41,2019-03-31,16:07:57
894,JA,L33K,AM10,2019-11-18,09:09:08,2019-03-18,10:11:45
895,AA,L33K,BNJ5,2019-07-26,01:08:25,2019-11-20,03:02:33
896,EA,PRKT,AM10,2019-11-14,04:06:30,2019-01-09,10:07:30
897,EA,PRKT,L33K,2019-01-12,23:08:48,2019-10-20,08:09:52
898,EA,FG18,PRKT,2019-08-12,08:10:07,2019-11-11,14:04:27
899,EA,PRKT,AM10,2019-02-15,18:04:04,2019-04-06,20:10:15
900,JA,PRKT,L33K,2019-10-01,14:08:54,2019-01-24,11:02:10
901,JA,AM10,L33K,2019-02-12,11:06:45,2019-03-13,06:03:31
902,BA,PRKT,FG18,2019-08-11,19:02:56,2019-09-09,03:07:10
903,BA,PRKT,BNJ5,2019-10-21,17:07:31,2019-03-25,10:11:29
904,AAR,L33K,BNJ5,2019-07-14,17:06:00,2019-11-01,08:04:41
905,JA,AM10,PRKT,2019-07-28,15:11:03,2019-09-10,03:02:41
906,AA,FG18,PRKT,2019-11-21,01:06:46,2019-02-23,06:09:03
907,JA,PRKT,L33K,2019-02-23,16:11:41,2019-04-14,20:12:53
908,EA,PRKT,FG18,2019-12-08,12:06:06,2019-04-09,03:11:33
909,JA,AM10,AM10,2019-02-25,03:11:55,2019-09-16,20:12:14
910,AA,L33K,PRKT,2019-01-02,06:11:58,2019-03-01,12:07:31
911,BA,L33K,FG18,2019-11-18,01:06:24,2019-09-16,15:04:45
912,AA,BNJ5,PRKT,2019-02-07,10:08:58,2019-02-21,19:07:08
913,BA,AM10,L33K,2019-08-23,04:01:31,2019-01-23,07:12:05
914,JA,PRKT,L33K,2019-09-29,01:06:15,2019-03-09,11:11:45
915,EA,BNJ5,BNJ5,2019-06-09,13:08:46,2019-01-20,22:12:37
916,EA,L33K,PRKT,2019-11-09,02:02:13,2019-08-13,10:02:13
917,JA,AM10,AM10,2019-01-03,11:08:54,2019-01-06,11:11:55
918,AA,PRKT,PRKT,2019-03-06,18:06:43,2019-08-30,11:07:26
919,AAR,PRKT,FG18,2019-10-25,22:08:43,2019-12-22,02:05:07
920,JA,FG18,BNJ5,2019-01-27,17:05:50,2019-03-05,15:10:27
921,AA,AM10,BNJ5,2019-08-07,03:03:25,2019-12-14,12:08:51
922,BA,BNJ5,L33K,2019-09-06,20:05:51,2019-11-29,16:12:23
923,JA,AM10,PRKT,2019-09-22,02:02:33,2019-10-21,20:02:59
924,AA,L33K,AM10,2019-10-27,09:10:34,2019-07-27,13:04:00
925,AAR,PRKT,FG18,2019-07-11,17:06:45,2019-10-22,00:09:13
926,JA,L33K,FG18,2019-11-08,15:05:58,2019-03-25,13:08:49
927,BA,PRKT,L33K,2019-01-30,19:03:35,2019-04-20,06:11:29
928,JA,BNJ5,FG18,2019-01-14,23:01:41,2019-04-19,06:08:11
929,AAR,PRKT,BNJ5,2019-03-05,19:04:00,2019-07-15,14:06:16
930,AA,AM10,BNJ5,2019-03-03,06:11:46,2019-08-09,12:01:30
931,AA,PRKT,BNJ5,2019-12-21,07:01:00,2019-05-25,18:02:36
932,BA,AM10,AM10,2019-09-16,22:03:55,2019-04-03,23:12:23
933,AA,FG18,FG18,2019-04-13,15:02:28,2019-05-26,17:10:38
934,AAR,L33K,BNJ5,2019-08-27,08:05:40,2019-03-20,05:12:03
935,AAR,FG18,BNJ5,2019-12-10,14:01:23,2019-07-05,07:08:38
936,AAR,AM10,AM10,2019-04-11,01:12:57,2019-10-04,02:07:20
937,AA,PRKT,BNJ5,2019-10-02,19:11:15,2019-05-21,15:07:11
938,EA,AM10,AM10,2019-07-10,23:04:17,2019-08-28,00:08:46
939,JA,BNJ5,BNJ5,2019-03-21,05:01:05,2019-09-15,17:11:42
940,AAR,PRKT,BNJ5,2019-06-17,22:06:31,2019-08-03,20:06:48
941,AAR,FG18,L33K,2019-10-26,02:12:06,2019-06-12,17:03:10
942,AA,BNJ5,AM10,2019-12-19,07:06:22,2019-04-14,20:09:14
943,AAR,L33K,PRKT,2019-01-27,13:04:27,2019-10-18,05:03:25
944,BA,FG18,AM10,2019-09-20,15:05:33,2019-11-16,04:11:42
945,AA,L33K,FG18,2019-01-18,17:11:55,2019-09-09,22:04:07
946,EA,BNJ5,FG18,2019-11-17,04:11:22,2019-07-30,05:11:19
947,AAR,AM10,L33K,2019-10-10,08:08:05,2019-12-25,02:04:04
948,AA,BNJ5,BNJ5,2019-04-08,22:12:07,2019-04-07,04:09:40
949,EA,L33K,PRKT,2019-07-24,14:01:55,2019-02-27,16:12:07
950,AAR,PRKT,PRKT,2019-12-03,10:02:24,2019-02-13,02:12:46
951,JA,L33K,AM10,2019-12-30,22:05:07,2019-04-23,03:03:11
952,AA,AM10,PRKT,2019-11-18,18:08:10,2019-01-11,07:02:56
953,EA,L33K,AM10,2019-06-26,14:01:35,2019-08-05,02:06:25
954,JA,AM10,L33K,2019-02-06,04:10:18,2019-06-05,07:03:57
955,EA,PRKT,PRKT,2019-07-14,16:02:13,2019-04-26,16:02:25
956,AAR,FG18,L33K,2019-11-26,13:11:22,2019-05-21,23:11:54
957,JA,L33K,PRKT,2019-05-11,06:11:10,2019-04-19,13:02:41
958,JA,PRKT,L33K,2019-06-08,00:12:26,2019-09-09,12:06:07
959,EA,AM10,FG18,2019-10-19,01:08:16,2019-12-21,21:04:53
960,AA,L33K,L33K,2019-01-09,14:11:15,2019-02-05,03:06:45
961,AA,AM10,PRKT,2019-07-03,01:08:32,2019-11-22,05:03:57
962,AAR,AM10,PRKT,2019-01-20,18:04:33,2019-10-13,07:08:26
963,JA,BNJ5,FG18,2019-03-11,17:03:46,2019-10-18,16:05:42
964,BA,BNJ5,AM10,2019-12-24,02:06:35,2019-06-16,04:02:53
965,AA,FG18,BNJ5,2019-01-31,19:07:33,2019-09-19,07:12:11
966,BA,FG18,AM10,2019-12-10,12:12:07,2019-06-10,08:11:30
967,BA,BNJ5,AM10,2019-05-15,14:04:15,2019-03-24,08:07:34
968,AA,PRKT,FG18,2019-02-08,07:01:08,2019-06-14,18:10:15
969,AA,FG18,FG18,2019-06-06,07:01:34,2019-06-03,19:05:10
970,BA,L33K,BNJ5,2019-04-14,19:12:56,2019-05-07,18:09:31
971,AA,AM10,AM10,2019-05-23,13:02:30,2019-10-05,05:01:34
972,JA,BNJ5,AM10,2019-03-15,04:12:53,2019-08-06,02:04:54
973,AA,FG18,PRKT,2019-08-19,21:12:38,2019-05-26,20:05:02
974,AAR,FG18,FG18,2019-02-20,16:10:07,2019-04-03,14:01:42
975,AA,FG18,AM10,2019-08-23,12:09:49,2019-12-11,03:02:33
976,AAR,BNJ5,AM10,2019-05-14,17:01:40,2019-10-12,06:07:53
977,JA,AM10,PRKT,2019-06-02,14:02:11,2019-10-25,22:03:04
978,JA,FG18,BNJ5,2019-07-04,22:07:06,2019-11-29,11:09:25
979,BA,PRKT,FG18,2019-03-17,02:07:00,2019-07-09,06:01:57
980,AAR,BNJ5,L33K,2019-10-15,14:06:49,2019-12-20,11:07:38
981,AAR,PRKT,FG18,2019-11-01,03:08:34,2019-12-27,02:11:36
982,EA,AM10,PRKT,2019-12-31,21:11:10,2019-05-15,18:02:15
983,EA,FG18,BNJ5,2019-08-31,00:09:41,2019-12-15,11:03:15
984,JA,BNJ5,PRKT,2019-06-14,05:06:38,2019-04-22,15:03:11
985,EA,L33K,L33K,2019-01-03,20:08:30,2019-08-29,01:02:56
986,EA,L33K,AM10,2019-10-09,08:03:28,2019-01-23,20:03:48
987,BA,FG18,FG18,2019-08-28,03:12:26,2019-01-17,15:02:50
988,AAR,PRKT,BNJ5,2019-12-19,06:03:32,2019-11-05,13:02:40
989,BA,AM10,PRKT,2019-11-05,06:09:39,2019-11-25,18:02:11
990,AA,BNJ5,BNJ5,2019-09-03,04:05:21,2019-12-31,19:02:54
991,EA,AM10,FG18,2019-10-18,03:11:55,2019-06-05,23:06:40
992,BA,L33K,BNJ5,2019-10-18,06:01:13,2019-11-21,17:09:46
993,BA,FG18,PRKT,2019-04-01,20:03:55,2019-05-18,11:06:40
994,AA,BNJ5,BNJ5,2019-10-05,05:07:05,2019-09-17,07:04:43
995,AA,BNJ5,BNJ5,2019-12-06,16:02:50,2019-12-22,01:01:02
996,EA,AM10,BNJ5,2019-06-15,14:01:24,2019-01-17,07:08:20
997,JA,BNJ5,AM10,2019-07-05,04:01:32,2019-07-25,17:04:57
998,EA,BNJ5,BNJ5,2019-09-22,13:02:36,2019-05-30,20:09:52
999,BA,PRKT,FG18,2019-01-19,07:01:43,2019-05-19,19:06:18
1000,AAR,L33K,FG18,2019-02-08,03:07:09,2019-01-12,23:09:15
